event,carrier_mmsi,neighbor_mmsi,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
c15ccbf17155a99523f2794f99fcb188,271043084,271072457,2015-09-04T06:20:00Z,2015-09-04T15:00:00Z,37.13813524,27.57526011,0.302,0.011,8.666666667
87a30983e16225f49d9ab920b53572b5,271043084,271072970,2015-09-27T11:00:00Z,2015-09-28T15:50:00Z,37.13706693,27.5742012,0.247,0.032,28.83333333
b85fb7ea33e835f392f45c82c20054ef,271043084,271072970,2015-09-12T10:20:00Z,2015-09-12T14:30:00Z,37.13774077,27.57547275,0.312,0.014,4.166666667
cfe65c1688f7b81a6a6f29a23fa446fe,271044329,271001066,2019-12-03T06:50:00Z,2019-12-18T09:10:00Z,37.13818134,27.57080221,0.104,0.002,362.3333333
84bd48559fa1495b90b936e6009c29a7,271044329,271001066,2019-10-04T04:50:00Z,2019-10-05T12:20:00Z,37.13816096,27.57088762,0.098,0.002,31.5
26b38601810ee944f5521d7ebf921b61,271044329,271001066,2019-08-12T09:30:00Z,2019-08-15T17:00:00Z,37.13823477,27.57100109,0.121,0.002,79.5
7c35391a0d011b87ff1e18d743c16858,271044329,271001066,2019-08-26T20:30:00Z,2019-08-29T13:00:00Z,37.13823998,27.57098125,0.122,0.002,64.5
526883e90fda896c61a4dd43c05b8d13,271044329,271001066,2019-11-09T03:30:00Z,2019-11-27T11:50:00Z,37.1381999,27.57071928,0.103,0.002,440.3333333
77b9c4bc6b40bee63275cf17fe38b53c,271044329,271001066,2019-09-27T05:10:00Z,2019-09-30T12:40:00Z,37.13816904,27.57088286,0.116,0.002,79.5
715c65e88ea0f8ee89b949fca2b1f8dc,271044329,271001066,2019-10-09T04:30:00Z,2019-10-14T06:20:00Z,37.13816539,27.57074259,0.107,0.002,121.8333333
a42693132c8ef6f6712b9d4c747935b2,271044329,271001066,2019-08-19T10:40:00Z,2019-08-22T12:40:00Z,37.13820361,27.57077685,0.122,0.002,74
0a094bc126c5e1bcb35f844902c70a6d,271044329,271001066,2019-09-02T05:20:00Z,2019-09-04T06:10:00Z,37.13824882,27.57110149,0.124,0.002,48.83333333
cc394aba14bd7777444020bbb18aad5d,271044329,271001066,2019-07-13T15:00:00Z,2019-07-17T16:40:00Z,37.13841436,27.57142133,0.043,0.002,97.66666667
c3cfc27f2ce34cc41ac1c1348c9bb3ca,271044329,271001066,2019-06-23T13:50:00Z,2019-06-27T06:30:00Z,37.13821637,27.57168548,0.064,0.003,88.66666667
53945c7402a01d3474e72f30da083cd2,271044329,271001066,2019-10-18T12:10:00Z,2019-10-23T06:30:00Z,37.13819608,27.57081207,0.117,0.002,114.3333333
cc4c38f07921285fe439aa4a07b7dee0,271044329,271001066,2019-07-30T07:40:00Z,2019-08-01T03:10:00Z,37.13836904,27.57144335,0.039,0.002,43.5
97151c393298858a3ad784f94ba6b914,271044329,271001066,2019-06-17T12:00:00Z,2019-06-19T06:40:00Z,37.13827659,27.57122082,0.034,0.002,42.66666667
d14d3bd24835078b5e47ec3ca36bc134,271044329,271001066,2019-07-21T17:30:00Z,2019-07-23T07:10:00Z,37.13837198,27.57132916,0.035,0.002,37.66666667
4793e8d55854be8a281f2fd68db4b9a9,271044329,271001066,2019-07-08T12:30:00Z,2019-07-08T17:50:00Z,37.1383244,27.57107967,0.141,0.002,5.333333333
724ba9c3a8e604761279ce03a09201b8,271044329,271072835,2019-12-20T06:10:00Z,2019-12-20T08:30:00Z,37.13815466,27.57080259,0.11,0.002,2.333333333
4366ff64afe69b66182c91800d439805,271072043,213477000,2019-02-23T05:00:00Z,2019-02-23T12:20:00Z,41.93106583,41.75468163,0.446,0.006,7.333333333
b9546c5732277bb2184b4be6d31b71c0,271072043,213942000,2019-02-22T21:40:00Z,2019-02-23T04:30:00Z,41.93196759,41.75400943,0.295,0.005,6.833333333
0e6d5ae85cb2e863fab52426a31d69b5,271072043,271069002,2016-10-08T10:20:00Z,2016-10-08T13:00:00Z,41.18190866,40.90807624,0.022,0.006,2.666666667
9d56c24d6b560ea85d82c4017ff1c875,271072043,271072035,2015-01-18T09:40:00Z,2015-01-18T13:20:00Z,41.80561277,41.76209225,0.014,0.009,3.666666667
0a6a366721025ef2590d77bc1dbc5d88,271072043,271073245,2019-09-24T11:00:00Z,2019-09-24T13:30:00Z,40.65891331,28.23826637,0.038,0.02,2.5
1b6f66b22005f3be67b4bbe8540333c2,271072043,271073245,2019-09-17T11:40:00Z,2019-09-17T14:00:00Z,40.40585981,28.27698637,0.012,0.009,2.333333333
72e37414e1b251e9bed59a8513ef5a0a,271072043,271073245,2017-12-27T17:50:00Z,2017-12-28T18:10:00Z,41.91497541,41.7472596,0.03,0.283,24.33333333
079036c1d89106d18cfffcae394fa4bb,273142710,273840900,2012-06-20T04:40:00Z,2012-06-20T09:20:00Z,62.90282844,179.4622979,0.037,0.028,4.666666667
ed82d2631c3f7146d1cf9cfacb8358e0,273142710,273854000,2012-01-23T23:30:00Z,2012-01-24T23:10:00Z,54.18807493,155.3679211,0.032,0.109,23.66666667
ac0483bc5dcaf64154fe2463adba126d,273142710,273854000,2012-01-22T11:00:00Z,2012-01-22T22:10:00Z,54.15297511,155.4397231,0.025,0.005,11.16666667
d2b0c97f3f53b6e4ef3309a7f6fb09ef,273148810,273211500,2018-10-07T21:10:00Z,2018-10-08T00:30:00Z,68.77771618,44.186116,0.023,0.037,3.333333333
4aa43100255a2aa2ce3e1cb60d78be6c,273148810,273212100,2019-02-28T17:30:00Z,2019-03-01T18:30:00Z,74.49874216,19.23381092,0.047,0.065,25
fb976afb805e9141be92f9f30e549f6e,273148810,273212500,2017-06-13T08:50:00Z,2017-06-13T16:10:00Z,76.58193418,45.93512882,0.048,0.598,7.333333333
3e66b2bd39e03ff841473dc12a44f2fc,273148810,273212500,2018-10-09T13:20:00Z,2018-10-10T07:10:00Z,68.77108638,44.14865681,0.079,0.034,17.83333333
cfb22fbf724b662ef7b1cad0e0a73429,273148810,273212500,2017-04-06T16:00:00Z,2017-04-06T21:00:00Z,76.44370166,46.42302637,0.028,0.807,5
39cc5897650f5befe695c64be574d596,273148810,273212500,2017-09-10T17:30:00Z,2017-09-11T05:10:00Z,68.35047227,47.68593155,0.032,1.31,11.66666667
206b2a3317f83e0eccac3ebc599190c0,273148810,273212500,2017-09-18T14:30:00Z,2017-09-19T05:00:00Z,68.26371548,48.76443425,0.034,0.976,14.5
26cea30ca1656a0c5fe556c385f30840,273148810,273213500,2015-06-15T18:00:00Z,2015-06-15T23:50:00Z,77.59716271,12.53057754,0.039,0.532,5.833333333
33a29a1248f96740a8eea9c7d651a62d,273148810,273218900,2019-08-25T19:30:00Z,2019-08-26T14:50:00Z,68.44754538,48.78177163,0.048,0.018,19.33333333
9b2b2eff041f81ff868faba74734c7a0,273148810,273219300,2018-10-04T17:30:00Z,2018-10-05T05:40:00Z,69.28004697,44.05977201,0.063,1.113,12.16666667
b464cd6abdd7b3e9ff05abbc76c371c4,273148810,273219300,2017-09-09T22:20:00Z,2017-09-10T07:40:00Z,68.37625242,47.94064135,0.042,1.252,9.333333333
c1a4646e82a420e4e3c145787f7f8af0,273148810,273251100,2015-04-15T15:10:00Z,2015-04-16T04:20:00Z,74.53088065,18.94294456,0.026,0.307,13.16666667
ac5f8be3dec301c9497c7b7fafc06b5c,273148810,273296700,2015-12-12T08:00:00Z,2015-12-12T11:10:00Z,70.19788352,33.01354664,0.064,1.159,3.166666667
8cf64ccaa0218586e6d034ded0d61683,273148810,273298800,2019-12-20T22:30:00Z,2019-12-22T16:20:00Z,68.73087474,51.47176172,0.051,0.025,41.83333333
6625524b8139dcecfe7c51ab267f9391,273148810,273298800,2016-06-17T06:30:00Z,2016-06-18T18:30:00Z,71.46078063,43.83763965,0.087,1.096,36
1d450eeee754f6a22f6b5ddbf1271d41,273148810,273313640,2015-10-11T17:00:00Z,2015-10-11T20:40:00Z,75.68807493,41.14402631,0.032,0.499,3.666666667
42bf78063df8fb58609c38bbcaeb5412,273148810,273313950,2019-08-12T12:20:00Z,2019-08-12T14:40:00Z,68.41608735,49.31901772,0.056,0.087,2.333333333
6a9978c6c0c7f69b31df9f947429b698,273148810,273316960,2017-07-29T05:30:00Z,2017-07-30T16:20:00Z,72.17278655,47.70832614,0.058,0.492,34.83333333
a47550dd65557a6e0142b6ac560e4b1b,273148810,273316960,2018-07-07T03:50:00Z,2018-07-08T23:20:00Z,68.46914701,48.53249502,0.09,0.031,43.5
dd0ef9e86f0ce7b8c9f7cd24afdd7890,273148810,273317810,2018-06-26T00:50:00Z,2018-06-26T06:20:00Z,68.97648115,45.27811541,0.02,0.999,5.5
e43568a48af4801b1d9b28758609b463,273148810,273332560,2019-11-08T12:00:00Z,2019-11-08T23:40:00Z,68.81036639,1.123076269,0.063,1.48,11.66666667
4079e100ce6e120404ff13ce13921bdf,273148810,273336280,2015-06-19T14:10:00Z,2015-06-19T19:10:00Z,75.77238807,41.09530207,0.015,1.148,5
02fefcaf76a005103c28fc08c245c200,273148810,273351680,2016-07-08T00:00:00Z,2016-07-08T19:50:00Z,70.50103229,36.6468981,0.051,0.392,19.83333333
c35414350e78b05b01bdbdc8a14ee327,273148810,273354820,2019-08-21T15:00:00Z,2019-08-22T23:50:00Z,68.43282696,48.9480568,0.052,0.052,32.83333333
6c56cd36e5ced14c9ea8b6e68153bd64,273148810,273354820,2018-08-11T04:50:00Z,2018-08-12T05:10:00Z,68.36008392,48.81465889,0.066,0.061,24.33333333
82630feb8c6de3d1a9e12b6d03eeffee,273148810,273354820,2016-05-11T12:00:00Z,2016-05-11T23:30:00Z,74.51836211,18.94122384,0.04,0.025,11.5
837ae6e799a891fd8813dc46b9a98278,273148810,273354820,2019-12-20T03:30:00Z,2019-12-20T19:40:00Z,68.71986404,51.57006806,0.032,0.047,16.16666667
b8f3c3cb1365809f937bd3c9e210b5b3,273148810,273355290,2019-12-08T14:30:00Z,2019-12-10T22:40:00Z,68.73540838,51.45731543,0.033,0.032,56.16666667
ed16d1fa0b012872c2c41c3776560b81,273148810,273355780,2018-01-02T21:50:00Z,2018-01-03T05:20:00Z,68.9671986,38.06232172,0.053,0.435,7.5
e1c430eccd516869a2041f1ccc2d0e2f,273148810,273355780,2016-09-01T16:10:00Z,2016-09-02T00:20:00Z,77.43678532,17.91535597,0.079,0.015,8.166666667
fb5c3777b1b8935de7a8e8b15987c4ff,273148810,273355780,2019-12-11T03:10:00Z,2019-12-12T22:40:00Z,68.75511881,51.4597156,0.058,0.06,43.5
2287d15e25b86c3b85a9ea38462f67c3,273148810,273357560,2015-06-09T08:30:00Z,2015-06-09T13:20:00Z,74.99907346,38.09933479,0.014,0.92,4.833333333
8d801629c91d5fa3b753bda54ca2bad1,273148810,273380310,2019-08-13T21:50:00Z,2019-08-15T15:10:00Z,68.42117357,49.38444093,0.053,0.038,41.33333333
42c9edd16b80158213bb7d5e88453407,273148810,273380430,2018-01-01T12:50:00Z,2018-01-02T16:10:00Z,68.88146079,37.81198986,0.06,0.708,27.33333333
dc8338d5137771a67b8cd290198d423d,273148810,273410850,2018-10-02T16:10:00Z,2018-10-03T02:50:00Z,68.13304455,47.69095347,0.04,1.075,10.66666667
6f8669e0205b1373c78425d55ad736bc,273148810,273412090,2017-03-26T11:30:00Z,2017-03-27T05:10:00Z,77.19204391,48.00545843,0.033,0.959,17.66666667
c810cdaab97f3d2cd5f8f394d4cc58b9,273148810,273414800,2017-09-20T04:10:00Z,2017-09-20T15:00:00Z,68.59398361,47.33132876,0.061,1.167,10.83333333
09321eb7b9d7d61e8abf923678a3dcca,273148810,273414800,2018-09-30T13:30:00Z,2018-10-01T01:50:00Z,68.79702233,44.25399975,0.053,0.042,12.33333333
afaa80835cc2b5c57a9768416faecf1f,273148810,273414800,2017-03-23T09:50:00Z,2017-03-23T23:00:00Z,77.34202107,47.13792525,0.066,0.717,13.16666667
8c1a28d167446d5a6bb39cbbc37caafc,273148810,273414800,2018-10-06T17:50:00Z,2018-10-07T03:50:00Z,68.76179888,44.23863173,0.032,0.035,10
745dd57066f6a1581ca85c66a4422b99,273148810,273414800,2018-10-14T05:00:00Z,2018-10-14T09:40:00Z,68.77578591,44.26917593,0.037,0.094,4.666666667
5968cee7811c68635ea1bda8d52e3aea,273148810,273420560,2017-06-14T08:40:00Z,2017-06-14T20:10:00Z,76.43738772,45.55627033,0.063,0.376,11.5
d8c43a3a6a55e0f8aa8e863e1661a6f9,273148810,273420560,2017-04-07T11:40:00Z,2017-04-07T16:30:00Z,76.17786922,47.06217304,0.029,0.713,4.833333333
83ef38b8ff6584372e7672cdb866ab40,273148810,273420560,2017-03-24T17:00:00Z,2017-03-25T04:20:00Z,77.30497493,47.55581396,0.061,1.406,11.33333333
6f71c8e1d92c9a7d7bef8138af6bd0ef,273148810,273420560,2017-09-12T17:50:00Z,2017-09-12T21:10:00Z,68.62784423,47.30923066,0.034,1.599,3.333333333
a570fe0df0dad0c12981ec9504cb3b4b,273148810,273420560,2017-06-05T19:40:00Z,2017-06-06T08:00:00Z,75.86566693,48.84906625,0.068,0.88,12.33333333
31d521a72b1b5048c6013a7a36009ddb,273148810,273421520,2017-07-21T13:50:00Z,2017-07-22T15:30:00Z,70.68824912,41.0929151,0.035,0.539,25.66666667
e0eb6d403b97d196ac888b550ebb0bfd,273148810,273421520,2018-08-13T22:40:00Z,2018-08-14T16:10:00Z,68.38318386,48.91518458,0.123,0.032,17.5
094ec6ff604aa98fe5a14c4f43803242,273148810,273428090,2019-06-10T11:30:00Z,2019-06-10T13:50:00Z,74.36249195,19.56778953,0.028,1.373,2.333333333
e957b4847b8b59578a5c68303d4ef18b,273148810,273428880,2019-05-17T02:20:00Z,2019-05-19T21:10:00Z,68.59430734,50.18330248,0.046,0.731,66.83333333
11ed8730139d3299acc0bdcf99ee54f8,273148810,273430630,2017-09-11T10:40:00Z,2017-09-11T19:30:00Z,68.55863176,47.68327889,0.04,1.168,8.833333333
f9d112ad4141fe64fa7730600c6b6bb6,273148810,273430630,2017-06-15T03:20:00Z,2017-06-15T11:20:00Z,76.48217177,45.02679916,0.065,0.326,8
236faab936657e0cc73c3d2ea03e788d,273148810,273430630,2017-06-07T07:50:00Z,2017-06-08T05:10:00Z,75.9342891,45.73064013,0.033,0.861,21.33333333
2cfbe5d4827ecda903cb0e960f02ac93,273148810,273435310,2019-12-14T16:50:00Z,2019-12-16T08:50:00Z,68.7550606,51.57201961,0.02,0.024,40
e5d63e1ac6d6483801d549333a085765,273148810,273444750,2017-06-14T04:40:00Z,2017-06-14T06:50:00Z,76.50359576,45.78368756,0.082,0.61,2.166666667
79507e76b1041ecedd49db57c248fe33,273148810,273444750,2017-03-24T00:30:00Z,2017-03-24T15:20:00Z,77.50432661,47.25642169,0.071,0.89,14.83333333
4c4306d4945b2f909ea78847cb7ef9ac,273148810,273444750,2017-04-08T05:40:00Z,2017-04-08T15:30:00Z,76.46433558,46.6136783,0.044,1.365,9.833333333
f4233e8e77847341c870439b979c3ad8,273148810,273444750,2017-09-17T23:20:00Z,2017-09-18T11:30:00Z,68.29674594,49.34600452,0.041,0.978,12.16666667
cd0d8f4319298de8088d97bced69a2cb,273148810,273444750,2017-06-04T01:30:00Z,2017-06-04T07:50:00Z,76.04375561,47.49294157,0.048,0.958,6.333333333
e7561274f109e0704a423e467882d73a,273148810,273444750,2018-10-03T22:50:00Z,2018-10-04T06:30:00Z,68.79582981,44.2744831,0.054,0.089,7.666666667
39a592f7d098e711652a6488a371e1e3,273148810,273459300,2015-06-05T07:40:00Z,2015-06-05T14:20:00Z,75.34755892,39.20250038,0.022,0.811,6.666666667
f5725340fb71b72a8ee0251e71eb0f9d,273148810,273459300,2015-12-06T07:50:00Z,2015-12-07T03:20:00Z,76.08875183,41.7261398,0.038,1.812,19.5
a07fc68c3ff9fac5cf43a90c27dd8213,273148810,273523100,2019-08-16T08:10:00Z,2019-08-17T00:10:00Z,68.42165081,49.19788131,0.076,0.071,16
f6e61a45fc613c405a8277d00632bddc,273148810,273537800,2019-02-01T07:40:00Z,2019-02-02T18:50:00Z,74.51057527,18.8474952,0.044,0.021,35.16666667
66b309ae75e4e804831582110b29c947,273148810,273537800,2019-12-12T22:50:00Z,2019-12-14T11:10:00Z,68.7582256,51.60566952,0.066,0.017,36.33333333
777e0b0394506a6695a6521e0203a094,273148810,273538800,2016-12-25T01:40:00Z,2016-12-25T06:30:00Z,68.75001877,37.4743687,0.061,0.01,4.833333333
09769c83165e30436459820b8fed041a,273148810,273811080,2018-08-16T00:40:00Z,2018-08-17T13:20:00Z,68.39130554,48.8067835,0.078,0.064,36.66666667
7f16bd41b89bf6082f1b56f10ad89228,273148810,273824020,2015-12-07T05:10:00Z,2015-12-07T13:20:00Z,76.36383357,42.66107377,0.012,1.64,8.166666667
050943a5e8bf44afead41df59026a92e,273148810,273841710,2017-07-17T13:50:00Z,2017-07-18T22:30:00Z,70.91629183,41.38407668,0.089,0.945,32.66666667
6d1d784198d123a63e5aa5c296f9fb61,273148810,273841710,2019-08-23T20:20:00Z,2019-08-25T08:40:00Z,68.44736303,48.77713531,0.069,0.053,36.33333333
452a4888b6a46f2e7757695ec308a843,273148810,273841710,2016-06-20T18:00:00Z,2016-06-21T00:30:00Z,71.71350529,48.02445955,0.048,0.589,6.5
989ac77e171afd294677dcb0b9822931,273148810,273841710,2017-07-31T14:30:00Z,2017-08-01T14:10:00Z,70.04954427,41.1674556,0.066,0.571,23.66666667
9d9ee8bdcf5da8b858dc8527e393da7d,273148810,273845800,2019-12-19T15:20:00Z,2019-12-20T00:10:00Z,68.72014285,51.5707078,0.051,0.02,8.833333333
e475037cb5ab71ddf3d1c44954ce286a,273148810,273845800,2018-06-21T08:40:00Z,2018-06-23T00:30:00Z,74.52078144,18.93734734,0.041,0.845,39.83333333
51f52915f74bb374d5d683faa43429e8,273148810,273848010,2017-09-19T16:40:00Z,2017-09-19T23:50:00Z,68.28435359,47.62304876,0.062,1.578,7.166666667
93c80262811de655da516c60f92d4b56,273148810,273848010,2017-04-10T04:40:00Z,2017-04-10T13:20:00Z,76.89175406,46.76481552,0.044,0.83,8.666666667
de13e81c8733bad1891bd29d9f50c3ff,273148810,273853400,2017-09-23T15:00:00Z,2017-09-24T04:20:00Z,69.5100148,44.27531342,0.064,1.08,13.33333333
805f1e6ea6799cd19c46a69c801fd0e6,273148810,273853400,2017-06-06T08:30:00Z,2017-06-07T04:40:00Z,75.80764581,47.58624253,0.063,1.235,20.16666667
1356a936a804a9fb1270e0fa163f8e1a,273148810,273853400,2018-10-05T19:20:00Z,2018-10-06T06:50:00Z,68.76419707,44.23527293,0.051,0.054,11.5
dc80fe8b0c349ae34447d755f83b72a5,273148810,273853400,2017-04-09T04:30:00Z,2017-04-09T07:50:00Z,76.51988066,46.92824534,0.131,1.1,3.333333333
e1a68718908a6f6a239fac48e6ded38e,273148810,273853400,2017-06-15T14:00:00Z,2017-06-15T22:10:00Z,76.46009433,45.49452872,0.062,0.445,8.166666667
18dcb720d8c67a43606d6030dac10ffb,273148810,273890200,2016-07-16T11:10:00Z,2016-07-16T16:10:00Z,69.92980216,35.26856626,0.038,1.095,5
77bdd2f5e75177f72cc4dd0e54948f0b,273148810,273890200,2019-12-18T15:30:00Z,2019-12-19T08:50:00Z,68.75541653,51.56642837,0.026,0.018,17.33333333
3e6585a5318ad7dfe5f25440f39becf9,273148810,273890200,2018-08-18T17:00:00Z,2018-08-20T08:00:00Z,68.36438503,48.80685056,0.037,0.061,39
f4273cdd016cd15f77b447ca8fae4d46,273148810,273890200,2016-06-14T17:30:00Z,2016-06-16T09:10:00Z,71.16766939,44.33733807,0.04,0.552,39.66666667
914b4be691c46c2a231edad1edea1af1,273148810,273891000,2018-07-01T00:10:00Z,2018-07-02T11:50:00Z,68.44245976,50.02845625,0.027,0.017,35.66666667
95aa59139cbf99828057b8ed6aaa7602,273148810,273894000,2015-10-11T21:00:00Z,2015-10-12T00:30:00Z,75.72783563,41.16971728,0.152,0.758,3.5
8c4e9af0beefdc6b593966f340703029,273148810,273896810,2015-06-05T19:00:00Z,2015-06-06T13:10:00Z,75.30058415,39.64243646,0.024,0.806,18.16666667
e61831a8e5143f025ce3a8c1fc8786d2,273148810,273897000,2019-02-02T20:30:00Z,2019-02-04T22:40:00Z,74.51300816,18.84977156,0.053,0.041,50.16666667
af9b848bb93c4863479948358d31f7f4,273148810,273898100,2015-06-07T15:10:00Z,2015-06-07T23:40:00Z,75.36693028,38.95535838,0.048,0.789,8.5
6e64a64c09904df12a37555747aca59a,273148810,273898100,2015-06-19T08:30:00Z,2015-06-19T11:30:00Z,75.69507785,40.92743408,0.025,0.539,3
6dd717f6a84e784120ae6886977b24c1,273148810,275454000,2016-05-17T10:30:00Z,2016-05-17T20:20:00Z,75.94992446,41.77594989,0.036,0.661,9.833333333
5f2d0a8aa1fa313f736413902d3e2373,273148810,341049000,2016-07-03T00:50:00Z,2016-07-06T19:10:00Z,71.06860917,30.66944042,0.025,1.337,90.33333333
c07b9735f55b0346d7b5477664bc4476,273191300,273312460,2017-05-25T09:10:00Z,2017-05-25T21:50:00Z,52.30352096,154.9761415,0.213,0.553,12.66666667
c8b9fd5075d87546d48feaf7872da308,273191300,273432500,2016-05-29T19:30:00Z,2016-05-29T22:00:00Z,50.59423044,145.6455042,0.062,1.104,2.5
1478ca79df5f8a55b6b6a9b03b5b0559,273191300,273891100,2015-06-29T21:10:00Z,2015-06-30T13:40:00Z,53.37699267,163.5403483,0.054,0.552,16.5
f3183ab3a751e213cd580394ab0ee36b,273191300,273891100,2015-05-28T10:50:00Z,2015-05-28T13:50:00Z,52.15405951,159.2989655,0.261,0.907,3
229d58faa557659bd9709c9f394208b8,273191300,427320957,2015-07-03T08:40:00Z,2015-07-08T03:30:00Z,44.41915567,141.5721689,0.009,0.012,114.8333333
56bd56069f5012bc1e1ec000ca017ede,273191300,427320957,2015-06-05T20:40:00Z,2015-06-09T17:30:00Z,52.09641809,159.3688935,0.033,1.172,92.83333333
4cee77486ffc4c43b0dcf4e97cc81b82,273191300,427320957,2016-05-19T08:00:00Z,2016-05-25T00:10:00Z,36.32058701,130.9108839,0.007,0.002,136.1666667
c63f078acd948f87cd3cce41a6ad19a6,273195200,273324230,2015-07-25T13:00:00Z,2015-07-26T12:00:00Z,49.66979303,156.7045493,0.011,1.057,23
b57edf7e9b2ffe89098c887756a368b3,273195200,273428220,2013-05-16T06:10:00Z,2013-05-16T12:10:00Z,48.34272878,142.0993575,0.011,0.014,6
f0bcc7203fab0d4675b88bb0fe7f5c56,273195200,273435700,2016-05-10T05:00:00Z,2016-05-10T21:10:00Z,60.32568367,166.2033988,0.012,0.008,16.16666667
1c4889c2350b33396394ec3c8dafee22,273195200,273442420,2017-01-06T17:00:00Z,2017-01-07T22:00:00Z,56.70822858,147.8353604,0.027,0.733,29
ee3d76d4b5b1f5b24d813ee8349b9564,273195200,273442420,2017-01-02T06:30:00Z,2017-01-02T10:00:00Z,57.51432313,147.5432043,0.027,1.031,3.5
db889b8ea7d5632038746388bd43b937,273195200,273840900,2016-05-09T03:00:00Z,2016-05-09T05:10:00Z,59.44013704,165.9348232,0.028,0.358,2.166666667
1ece77ce8d78ad5d4a1047c257a6a657,273195200,273894710,2019-05-09T01:50:00Z,2019-05-09T08:10:00Z,49.94580012,140.5576803,0.023,1.272,6.333333333
218eccc4f368d31298fe1339d4268b2d,273210110,272208000,2019-03-20T12:00:00Z,2019-03-22T10:20:00Z,-60.50044848,-45.83620345,0.056,0.051,46.33333333
ead4ce1f259a3299086e3c64d107e7ce,273210110,272208000,2018-04-20T11:20:00Z,2018-04-21T12:20:00Z,-62.63962118,-60.69227212,0.061,0.054,25
7e23a059f88a32786aaa9f815d218b8f,273210110,273219500,2019-08-20T09:50:00Z,2019-08-21T07:10:00Z,62.2810063,177.3933102,0.032,0.034,21.33333333
beda9ee4a9a5d5f02f187dbde009c6d8,273210110,273249600,2019-08-29T13:10:00Z,2019-08-31T07:10:00Z,64.00791136,178.7818175,0.032,0.039,42
7b73e7c0d7dbb0a53c3028e457a1cbf1,273210110,273257000,2019-10-09T01:40:00Z,2019-10-09T06:30:00Z,53.87699757,142.2960541,0.031,0.005,4.833333333
0e7032cfb6a8dd1a0de0a489eb9335c3,273210110,273290500,2018-11-24T09:40:00Z,2018-11-25T14:30:00Z,59.04959554,143.2356957,0.037,0.057,28.83333333
222825e8671b7aa5a4262cb98bf3c12d,273210110,273290500,2018-11-17T18:30:00Z,2018-11-18T13:20:00Z,56.64348945,144.5060258,0.049,0.634,18.83333333
8fb3f9db4e3e98f2a37b1f8b125ba71a,273210110,273290500,2018-12-01T21:50:00Z,2018-12-02T10:40:00Z,56.1155416,146.557573,0.047,1.051,12.83333333
b46caf92c2536c1902d30fd26dd00717,273210110,273338420,2019-11-05T06:50:00Z,2019-11-05T13:40:00Z,50.51176491,156.9648854,0.027,1.487,6.833333333
8840aa37334353975b385b4526ebc695,273210110,273350410,2019-10-22T17:00:00Z,2019-10-22T22:50:00Z,62.31721786,177.217233,0.033,0.023,5.833333333
c1a49d1773ca94f0b53a999a18962376,273210110,273352640,2019-10-31T07:30:00Z,2019-10-31T18:40:00Z,62.3249756,177.1592286,0.015,0.017,11.16666667
f20f5b291cac6dbb8b15737d768879a1,273210110,273353060,2019-10-30T08:00:00Z,2019-10-30T11:20:00Z,62.3245,177.1601727,0.042,0.045,3.333333333
67c92fdf01a6eb379324ca4fd0e41cfc,273210110,273356610,2019-11-04T07:10:00Z,2019-11-04T14:50:00Z,52.95602493,160.4179034,0.03,0.537,7.666666667
f5bdceebd3a7ffc40baef2ceb1aaefc2,273210110,273357670,2019-09-05T19:50:00Z,2019-09-06T01:10:00Z,51.36692398,158.8620898,0.026,0.482,5.333333333
841b17a76db3add663c68344eff1a5c7,273210110,273358010,2018-11-26T08:00:00Z,2018-11-28T23:30:00Z,59.16420827,144.3202378,0.033,0.025,63.5
f2e88751ca57b7c1c524fb59e917b62a,273210110,273386230,2019-10-28T22:40:00Z,2019-10-29T17:40:00Z,62.33056794,177.2847131,0.055,0.018,19
34260d02b0ba45d7fedae4e5434476b4,273210110,273397590,2018-01-02T19:50:00Z,2018-01-04T02:40:00Z,56.2255705,147.865951,0.035,1.072,30.83333333
80938aa2712166fe9d509667f6e21560,273210110,273426670,2015-09-27T14:00:00Z,2015-09-28T11:40:00Z,62.27439608,177.2726866,0.035,0.033,21.66666667
0ba1a4ab1999f5dff900e2940fe7f7e4,273210110,273426670,2019-08-13T14:10:00Z,2019-08-15T02:10:00Z,62.32397073,177.5543568,0.054,0.038,36
78cf1ec1b3d0774c760b82fc5e08532d,273210110,273426900,2013-05-07T23:10:00Z,2013-05-09T01:40:00Z,51.41043057,144.7744235,0.038,1.019,26.5
88650620c7c40dae9a1933ffc6886800,273210110,273440040,2017-09-08T08:20:00Z,2017-09-09T15:50:00Z,63.49734677,179.4735859,0.034,0.027,31.5
